doc_id,place_id,source_type,title,content,doc_url,post_date,author_name,author_link,search_query,collected_at
review_0054,GD240101,naver_blog,맘 편히 장기 거주 가능한 조합원 풀옵션  40평대 전세 매물을...,"센터, 서울형 키즈카페, 악기 연주실, 시네마(예정), 다이닝 라운지, 위크 라운지, 독서실 ( 남, 여), 열람실, 필라테스 스카이라운지 미스터홈즈부동산 중개 강동 둔촌 센터 등록번호 11740-2023-00179 전화번호 02...",https://blog.naver.com/oneul88/224226676341,20260323,하이포레온 이야기,blog.naver.com/oneul88,서울형 키즈카페 강동구 성내1동점(아이·맘 강동),2026-03-25T12:34:48+09:00
review_0055,GB230601,naver_blog,추천 서울형 키즈카페 강북구 번3동점 강북구 PLAY ON 주차,서울형 키즈카페 강북구 번3동점 오늘은 6살 딸아이와 함께 서울형 키즈카페 강북구 번3동점 PLAY ON에 다녀온 후기를 정성스럽게 남겨보려고 합니다^^ 특히 6세 이상 아이들이 뛰어놀기 좋은 키즈카페를 찾고...,https://blog.naver.com/forestlee21/224226459077,20260323,forestlee21님의블로그,blog.naver.com/forestlee21,서울형 키즈카페 강북구 번3동점(강북구 'PLAY ON'),2026-03-25T12:34:48+09:00
review_0056,GB230601,naver_blog,설 연휴에도 문 여는 서울형 키즈카페 운영 안내,"요금 강북구 번3동점 14일(토) 2,000원 강북구 송천동점 14일(토) 2,000원 도봉구 자치구 시설명... #서울형키즈카페 #설연휴키즈카페 #설연휴가볼만한곳 #서울아이와가볼만한곳 #서울실내놀이터...",https://blog.naver.com/livelyeun/224184455610,20260215,러닝전도사 안정은,blog.naver.com/livelyeun,서울형 키즈카페 강북구 번3동점(강북구 'PLAY ON'),2026-03-25T12:34:48+09:00
review_0057,GB230601,naver_blog,설연휴 문 여는 서울형 키즈카페 총정리! #키즈카페 #운영일정,"부담없는 가격으로 즐겁게 놀 수 있는 서울형 키즈카페의 설 연휴 운영 현황을 정리했어요... 2,000원 강북구 번3동점 14일(토) 2,000원 송천동점 14일(토) 2,000원 도봉구 방학1동1호점 14일(토)...",https://blog.naver.com/seoulcouncil/224177448516,20260209,서울특별시의회 공식블로그,blog.naver.com/seoulcouncil,서울형 키즈카페 강북구 번3동점(강북구 'PLAY ON'),2026-03-25T12:34:48+09:00
review_0058,GB251001,naver_blog,서울형키즈카페 강북구 송천동점 특별활동 김장놀이,"아이와 함께 색다른 체험을 하고 싶으시다면, 서울형 키즈카페 강북구 송천동점, 정말 강력 추천드립니다! ^^ #서울형키즈카페 #강북구키즈카페 #송천동키즈카페 #김장놀이체험 #아이체험활동...",https://blog.naver.com/forestlee21/224226481181,20260323,forestlee21님의블로그,blog.naver.com/forestlee21,서울형 키즈카페 강북구 송천동점,2026-03-25T12:34:48+09:00
review_0059,GB251001,naver_blog,강북구 키즈카페 고민 끝!... 아이와 서울형키즈카페 송천동점...,"강북구 #서울형키즈카페 송천동점 예약은 ▼에서 한후에 방문했어요. 이용 요금은 아이 2,000원... 서울형키즈카페 강북구 송천동점 오픈한 지 얼마 안 돼서 그런지 시설은 확실히 깔끔하고 정돈된 느낌이에요....",https://blog.naver.com/lovelydada_/224225008259,20260321,러블리다다의 Lovely Travel ✈️,blog.naver.com/lovelydada_,서울형 키즈카페 강북구 송천동점,2026-03-25T12:34:48+09:00
review_0060,GB251001,naver_blog,강북구 아이랑 실내 놀이터... 서울형키즈카페),서울형 키즈카페 송천동점 이용 후기 강북구 실내 놀이터 간단 비교 장소 특징 육아종합지원센터 신체활동 놀이터 몸을 움직이는 활동 중심 공동육아방 장난감 놀이 중심 서울형 키즈카페 송천동점 공공...,https://blog.naver.com/hatoo_mom/224217569108,20260315,하투맘의 성장일기,blog.naver.com/hatoo_mom,서울형 키즈카페 강북구 송천동점,2026-03-25T12:34:48+09:00
review_0061,GS230801,naver_blog,“아이가 안 나오려 한다” 서울형키즈카페 발산1동점 예약 후기,아이 입장에서는 “매번 새로운 놀이터” 느낌이라 더 좋아했어요~ 서울형키즈카페 발산1동 기본정보 위치 서울 강서구 수명로2길 50 2층 서울형키즈카페 강서구 발산1동점 주차 주차공간 협소 입장료...,https://blog.naver.com/ubue/224228418771,20260324,스탬프 여행 둥이지,blog.naver.com/ubue,서울형 키즈카페 강서구 발산1동점,2026-03-25T12:34:48+09:00
review_0062,GS230801,naver_blog,서울형 키즈카페 화곡4동점,있음) 서울형 키즈카페 방문(2026년) 1. [서대문구] 남가좌1동점 (3/6) 2. [서대문구] 홍제3동점 (3/9) 3.... [은평구] 불광2동점 (3/20) 7. [서대문구] 홍제1동점 (3/21) 8. [강서구] 화곡4동점 (3/23),https://blog.naver.com/lovelybloomi/224226951531,20260323,소소한 행복,blog.naver.com/lovelybloomi,서울형 키즈카페 강서구 발산1동점,2026-03-25T12:34:48+09:00
review_0063,GS230801,naver_blog,강서구 육아종합지원센터 장난감도서관 후기 | 가성비 육아템...,"매번 새로 사기에는 부담이 돼서 저는 강서구 육아종합지원센터 장난감도서관을 종종 이용하고 있어요. 3년 전부터 이용했었는데 한동안 뜸하다가, 이번에 서울형키즈카페 발산1동점에 놀러 간 김에 오랜만에...",https://blog.naver.com/leekyunghwa302/224224373233,20260321,"노세 노세 젊어서 노세, 늙어서도 놀꺼지만,",blog.naver.com/leekyunghwa302,서울형 키즈카페 강서구 발산1동점,2026-03-25T12:34:48+09:00
review_0064,GS240802,naver_blog,"화곡동 귀한 신축아파트 ""우장산숲아이파크"" 임장기",3km ♂️건설 강서구 공공청사 이전부지 1.1km 화곡역에 제일 큰 이슈는 역시 대장홍대선 일것이다.... 단지 옆에 서울형 키즈카페 등을 운영하는 건물이 오픈했나보다. 미취학 아이들이 이용하기에 정말 좋을...,https://blog.naver.com/feel7454/224227911973,20260324,은주네 서울생활기,blog.naver.com/feel7454,서울형 키즈카페 강서구 화곡3동점,2026-03-25T12:34:48+09:00
review_0065,GS240802,naver_blog,서울형 키즈카페 화곡4동점,있음) 서울형 키즈카페 방문(2026년) 1. [서대문구] 남가좌1동점 (3/6) 2. [서대문구] 홍제3동점 (3/9) 3.... [은평구] 불광2동점 (3/20) 7. [서대문구] 홍제1동점 (3/21) 8. [강서구] 화곡4동점 (3/23),https://blog.naver.com/lovelybloomi/224226951531,20260323,소소한 행복,blog.naver.com/lovelybloomi,서울형 키즈카페 강서구 화곡3동점,2026-03-25T12:34:48+09:00
review_0066,GS240802,naver_blog,"일식 가정식 돈까스 최덕화 돈까스, 우장산 맛집, 화곡역 맛집",":최덕화 돈까스 주소: 서울 강서구 강서로 231 1층 139, 144호  : 5호선 우장산역 3번 출구에서 262m 미터... 또한, 최덕화돈까스 건물 위층에는 서울형 키즈카페가 입점해 있는데, 키즈카페만 단독으로 이용할...",https://blog.naver.com/flora0713/224224884920,20260321,플로라 ♡,blog.naver.com/flora0713,서울형 키즈카페 강서구 화곡3동점,2026-03-25T12:34:48+09:00
review_0067,GS241201,naver_blog,"화곡동 귀한 신축아파트 ""우장산숲아이파크"" 임장기",3km ♂️건설 강서구 공공청사 이전부지 1.1km 화곡역에 제일 큰 이슈는 역시 대장홍대선 일것이다.... 단지 옆에 서울형 키즈카페 등을 운영하는 건물이 오픈했나보다. 미취학 아이들이 이용하기에 정말 좋을...,https://blog.naver.com/feel7454/224227911973,20260324,은주네 서울생활기,blog.naver.com/feel7454,서울형 키즈카페 강서구 화곡4동점,2026-03-25T12:34:48+09:00
review_0068,GS241201,naver_blog,서울형 키즈카페 화곡4동점,있음) 서울형 키즈카페 방문(2026년) 1. [서대문구] 남가좌1동점 (3/6) 2. [서대문구] 홍제3동점 (3/9) 3.... [은평구] 불광2동점 (3/20) 7. [서대문구] 홍제1동점 (3/21) 8. [강서구] 화곡4동점 (3/23),https://blog.naver.com/lovelybloomi/224226951531,20260323,소소한 행복,blog.naver.com/lovelybloomi,서울형 키즈카페 강서구 화곡4동점,2026-03-25T12:34:48+09:00
review_0069,GS241201,naver_blog,"일식 가정식 돈까스 최덕화 돈까스, 우장산 맛집, 화곡역 맛집",":최덕화 돈까스 주소: 서울 강서구 강서로 231 1층 139, 144호  : 5호선 우장산역 3번 출구에서 262m 미터... 또한, 최덕화돈까스 건물 위층에는 서울형 키즈카페가 입점해 있는데, 키즈카페만 단독으로 이용할...",https://blog.naver.com/flora0713/224224884920,20260321,플로라 ♡,blog.naver.com/flora0713,서울형 키즈카페 강서구 화곡4동점,2026-03-25T12:34:48+09:00
review_0070,GA240101,naver_blog,갈만한 곳 물감놀이 드로잉 서울형키즈카페 관악구 난곡동점,그럴 때 주말에 아이랑 가볼만한 곳인 서울형키즈카페 관악구 난곡동점을 다녀온 후기를 작성해볼게요. 1. 서울형키카 관악구 난곡동점 위치/주차 물감놀이 할 수 있는 드로잉키즈카페 위치는 서울 관악구...,https://blog.naver.com/blackcoffee19/224212729354,20260311,BlackCoffee♥,blog.naver.com/blackcoffee19,서울형 키즈카페 관악구 난곡동점,2026-03-25T12:34:48+09:00
review_0071,GA240101,naver_blog,서울형 키즈카페 추천 3천원으로 미술놀이 가능한 난곡동점,서울형 키즈카페 난곡동 바로 관악구에 위치한 서울형 키즈카페 난곡동점이에요! 이곳은 타지역 서울형 키즈카페와는 다르게 미술 특화로 운영중이에요 ㅎ_ㅎ 처음 방문했을 때 우리가 알던 키카랑은 좀...,https://blog.naver.com/ha_yoony/224210105064,20260309,♥ 여행하융,blog.naver.com/ha_yoony,서울형 키즈카페 관악구 난곡동점,2026-03-25T12:34:48+09:00
review_0072,GA240101,naver_blog,서울형키즈카페 관악구 총정리 + 난향동점 후기,"ㅣ관악구 서울형키즈카페 지점 비교 관악구 키즈카페 이용연령 (연나이 기준) 특징 난곡동점 0~6세 물감놀이, 조형놀이 등 미술 중심 활동 난향동점 0~6세 도자기 만들기, 전기물레 체험, 원목 장난감 보라매동점...",https://blog.naver.com/skyminjee620/224199569487,20260305,"모든것은 나로부터, 자신에게 배우세요.",blog.naver.com/skyminjee620,서울형 키즈카페 관악구 난곡동점,2026-03-25T12:34:48+09:00
review_0073,GA241201,naver_blog,"3,000원으로 즐기는 프리미엄 서울형 키즈카페 이용 가이드",프로그램 서울형 키즈카페의 장점은 지점마다 색다른 테마를 가졌다는 점이에요. 관악구 은천동점 같은 경우에는 6개월에서 24개월 영아를 위한 베이비스파 시설을 갖추고 있고 난향동점은 도자기 놀이터라는...,https://blog.naver.com/psalmwest/224220389079,20260318,현우의테크노트,blog.naver.com/psalmwest,서울형 키즈카페 관악구 난향동점,2026-03-25T12:34:48+09:00
review_0074,GA241201,naver_blog,서울아이랑 난향동점 서울형키즈카페 도자기 만들기 예약 꿀팁,원톨찌콩입니다 :-) 난향동점 도자기 만들기 체험 * 영업 시간 * 주소 - 서울 관악구 난곡로9길 29-2 3층 전화번호 - 02-867-2856 영업시간 - 화요일 ~ 일요일 09시00분 ~ 18시00분 서울형키즈카페 난향동점 도자기 만들기...,https://blog.naver.com/als_6015/224215420044,20260313,"소중한만남, 행복한 시간",blog.naver.com/als_6015,서울형 키즈카페 관악구 난향동점,2026-03-25T12:34:48+09:00
review_0075,GA241201,naver_blog,서울형키즈카페 관악구 총정리 + 난향동점 후기,"ㅣ관악구 서울형키즈카페 지점 비교 관악구 키즈카페 이용연령 (연나이 기준) 특징 난곡동점 0~6세 물감놀이, 조형놀이 등 미술 중심 활동 난향동점 0~6세 도자기 만들기, 전기물레 체험, 원목 장난감 보라매동점...",https://blog.naver.com/skyminjee620/224199569487,20260305,"모든것은 나로부터, 자신에게 배우세요.",blog.naver.com/skyminjee620,서울형 키즈카페 관악구 난향동점,2026-03-25T12:34:48+09:00
review_0076,GA241203,naver_blog,봉천동키즈카페 서울형키즈카페관악구보라매동점...,"3층 서울형키즈카페 보라매동점 (서울 관악구 봉천동 963-5) 주차 가능 유아시설(놀이방), 단체이용가능... 봉천동키즈카페 서울형키즈카페관악구보라매동점! *.* 주차는 건물 앞에 일반3대, 장애인1대...",https://blog.naver.com/iamhanju/224228202610,20260325,샛별이 머무는 공간,blog.naver.com/iamhanju,서울형 키즈카페 관악구 보라매동점,2026-03-25T12:34:48+09:00
review_0077,GA241203,naver_blog,[관악구] 서울형 키즈카페 보라매동점 오감 만족 밀가루 놀이...,오늘은 관악구 육아맘들 사이에서 '촉감 놀이 성지'로 불리는 서울형 키즈카페 보라매동점에 다녀온 후기를 남겨볼까 합니다. 이곳은 다른 지점과 달리 특별한 '플레이존(밀가루 놀이)'이 있어 예약이 정말...,https://blog.naver.com/thezzirit/224223851163,20260320,thezzirit님의블로그,blog.naver.com/thezzirit,서울형 키즈카페 관악구 보라매동점,2026-03-25T12:34:48+09:00
review_0078,GA241203,naver_blog,서울형키즈카페 관악구 총정리 + 난향동점 후기,"서울형키즈카페 지점 비교 관악구 키즈카페 이용연령 (연나이 기준) 특징 난곡동점 0~6세 물감놀이, 조형놀이 등 미술 중심 활동 난향동점 0~6세 도자기 만들기, 전기물레 체험, 원목 장난감 보라매동점 0~6세...",https://blog.naver.com/skyminjee620/224199569487,20260305,"모든것은 나로부터, 자신에게 배우세요.",blog.naver.com/skyminjee620,서울형 키즈카페 관악구 보라매동점,2026-03-25T12:34:48+09:00
review_0079,GA250301,naver_blog,[관악구 아이와 가볼만한곳] 서울형키즈카페 관악구행운동점...,#서울형키즈카페 #관악구키즈카페 #행운동키즈카페 #서울형키즈카페관악구행운동점 #관악구아이와가볼만한곳 #서울공공키즈카페 #아이와가볼만한곳 #4살아이랑 #키즈카페추천 #관악구육아 #행운동맛집...,https://blog.naver.com/lovemom312/224226339826,20260323,쏘티네 여행일기,blog.naver.com/lovemom312,서울형 키즈카페 관악구 행운동점,2026-03-25T12:34:48+09:00
review_0080,GA250301,naver_blog,"서울형 키즈카페 행운동점, 대기장소부터 놀이터인 곳",서울형 키즈카페 행운동점의 만족도는 아래 사진들로 충분히 설명 가능합니다. ㅎ 대만족이었습니다!! 서울형키즈카페 관악구 행운동점에서는 한 달에 한 번 영어 체육교실이 열리더라고요~~ 관심있는 분들은...,https://blog.naver.com/official0421/224224976008,20260323,육아해우소,blog.naver.com/official0421,서울형 키즈카페 관악구 행운동점,2026-03-25T12:34:48+09:00
